Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,93636,-,-,-,35.05,-110.7,-7,1467,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2001,6,25,23,30,8,0,0,0,0.22,850,18,182,2.8,,,,,,
2001,6,26,0,30,8,0,0,0,0.22,840,18,176,2.7,,,,,,
2001,6,26,1,30,9,0,0,0,0.22,840,17,173,2.5,,,,,,
2001,6,26,2,30,9,0,0,0,0.22,840,17,177,2,,,,,,
2001,6,26,3,30,10,0,0,0,0.22,840,16,182,1.6,,,,,,
2001,6,26,4,30,10,0,0,0,0.22,840,16,181,1.6,,,,,,
2001,6,26,5,30,11,24,0,24,0.22,850,17,177,2.3,,,,,,
2001,6,26,6,30,12,54,541,185,0.22,850,19,188,3.2,,,,,,
2001,6,26,7,30,11,77,746,402,0.22,850,21,209,3.7,,,,,,
2001,6,26,8,30,9,85,854,611,0.22,850,24,219,3.8,,,,,,
2001,6,26,9,30,7,91,914,794,0.22,850,26,214,3.9,,,,,,
2001,6,26,10,30,6,457,148,588,0.22,850,27,210,4.3,,,,,,
2001,6,26,11,30,5,98,964,1021,0.22,850,28,211,4.6,,,,,,
2001,6,26,12,30,4,175,12,187,0.22,840,29,215,4.7,,,,,,
2001,6,26,13,30,4,475,392,848,0.22,840,30,220,4.7,,,,,,
2001,6,26,14,30,4,95,937,913,0.22,840,30,227,4.6,,,,,,
2001,6,26,15,30,4,91,901,766,0.22,840,29,234,4.4,,,,,,
2001,6,26,16,30,4,251,56,284,0.22,840,28,241,4.1,,,,,,
2001,6,26,17,30,4,68,747,374,0.22,840,27,247,3.7,,,,,,
2001,6,26,18,30,4,48,555,167,0.22,850,25,250,2.4,,,,,,
2001,6,26,19,30,6,10,89,12,0.22,850,23,253,1.4,,,,,,
2001,6,26,20,30,6,0,0,0,0.22,850,21,251,1.2,,,,,,
2001,6,26,21,30,6,0,0,0,0.22,850,20,249,1.2,,,,,,
2001,6,26,22,30,6,0,0,0,0.22,850,19,246,1.1,,,,,,
2001,6,26,23,30,6,0,0,0,0.22,850,18,244,1,,,,,,
2001,6,27,0,30,5,0,0,0,0.22,850,18,243,0.9,,,,,,
2001,6,27,1,30,5,0,0,0,0.22,850,18,238,0.8,,,,,,
2001,6,27,2,30,5,0,0,0,0.22,850,18,230,0.7,,,,,,
2001,6,27,3,30,5,0,0,0,0.22,850,18,217,0.5,,,,,,
2001,6,27,4,30,4,0,0,0,0.22,850,17,185,0.5,,,,,,
2001,6,27,5,30,5,17,197,26,0.22,850,18,149,0.9,,,,,,
2001,6,27,6,30,5,51,609,197,0.22,850,22,132,1.3,,,,,,
2001,6,27,7,30,4,69,776,407,0.22,850,25,143,1.7,,,,,,
2001,6,27,8,30,3,81,865,613,0.22,850,28,169,2,,,,,,
2001,6,27,9,30,3,90,915,793,0.22,850,29,180,2.3,,,,,,
2001,6,27,10,30,3,96,944,931,0.22,850,31,187,2.4,,,,,,
2001,6,27,11,30,2,99,960,1017,0.22,850,32,196,2.4,,,,,,
2001,6,27,12,30,2,100,963,1043,0.22,850,33,208,2.4,,,,,,
2001,6,27,13,30,2,446,53,496,0.22,850,33,221,2.4,,,,,,
2001,6,27,14,30,2,277,20,294,0.22,850,34,234,2.5,,,,,,
2001,6,27,15,30,2,367,208,523,0.22,850,33,246,2.6,,,,,,
2001,6,27,16,30,2,84,840,581,0.22,850,32,255,2.6,,,,,,
2001,6,27,17,30,1,71,739,374,0.22,850,31,261,2.4,,,,,,
2001,6,27,18,30,2,50,544,167,0.22,850,28,262,1.8,,,,,,
2001,6,27,19,30,3,10,81,12,0.22,850,25,258,1.9,,,,,,
2001,6,27,20,30,1,0,0,0,0.22,850,23,252,2.8,,,,,,
2001,6,27,21,30,0,0,0,0,0.22,850,22,250,3.3,,,,,,
2001,6,27,22,30,0,0,0,0,0.22,850,21,250,3.2,,,,,,
2001,6,27,23,30,-1,0,0,0,0.22,850,20,250,2.7,,,,,,
2001,6,28,0,30,-1,0,0,0,0.22,850,19,250,2.1,,,,,,
2001,6,28,1,30,-1,0,0,0,0.22,850,18,252,1.6,,,,,,
2001,6,28,2,30,0,0,0,0,0.22,850,17,255,1.2,,,,,,
2001,6,28,3,30,0,0,0,0,0.22,850,17,262,1.1,,,,,,
2001,6,28,4,30,0,0,0,0,0.22,850,17,270,0.9,,,,,,
2001,6,28,5,30,0,16,197,25,0.22,850,19,277,0.7,,,,,,
2001,6,28,6,30,0,50,610,196,0.22,850,23,286,0.5,,,,,,
2001,6,28,7,30,-1,68,777,406,0.22,850,27,252,0.6,,,,,,
2001,6,28,8,30,0,81,864,611,0.22,850,30,224,0.8,,,,,,
2001,6,28,9,30,1,89,913,791,0.22,850,31,223,0.7,,,,,,
2001,6,28,10,30,2,95,943,929,0.22,850,33,214,0.4,,,,,,
2001,6,28,11,30,2,98,958,1015,0.22,850,34,198,0.2,,,,,,
2001,6,28,12,30,2,99,962,1041,0.22,850,35,188,0.1,,,,,,
2001,6,28,13,30,2,99,955,1006,0.22,850,36,360,0.3,,,,,,
2001,6,28,14,30,2,95,937,912,0.22,850,36,4,0.6,,,,,,
2001,6,28,15,30,2,369,187,510,0.22,850,35,359,0.7,,,,,,
2001,6,28,16,30,2,79,852,584,0.22,840,34,357,0.6,,,,,,
2001,6,28,17,30,2,67,757,377,0.22,840,33,4,0.4,,,,,,
2001,6,28,18,30,3,46,574,169,0.22,840,31,32,0.3,,,,,,
2001,6,28,19,30,6,10,111,12,0.22,850,29,152,0.7,,,,,,
2001,6,28,20,30,5,0,0,0,0.22,850,26,192,1.3,,,,,,
2001,6,28,21,30,4,0,0,0,0.22,850,24,217,1.5,,,,,,
2001,6,28,22,30,2,0,0,0,0.22,850,23,237,1.6,,,,,,
2001,6,28,23,30,0,0,0,0,0.22,850,21,253,1.5,,,,,,
2001,6,29,0,30,0,0,0,0,0.22,850,20,267,1.2,,,,,,
2001,6,29,1,30,0,0,0,0,0.22,840,20,281,1.1,,,,,,
2001,6,29,2,30,0,0,0,0,0.22,840,19,299,0.9,,,,,,
2001,6,29,3,30,0,0,0,0,0.22,850,19,314,0.9,,,,,,
2001,6,29,4,30,0,0,0,0,0.22,850,19,322,0.8,,,,,,
2001,6,29,5,30,0,16,207,25,0.22,850,20,321,1.2,,,,,,
2001,6,29,6,30,0,49,617,196,0.22,850,23,313,1.8,,,,,,
2001,6,29,7,30,0,68,781,406,0.22,850,27,308,2,,,,,,
2001,6,29,8,30,0,81,865,611,0.22,850,31,324,2,,,,,,
2001,6,29,9,30,1,89,915,791,0.22,850,34,334,2,,,,,,
2001,6,29,10,30,1,95,945,931,0.22,850,35,339,2.1,,,,,,
2001,6,29,11,30,1,106,951,1015,0.22,850,36,343,2.3,,,,,,
2001,6,29,12,30,1,108,955,1043,0.22,840,37,345,2.5,,,,,,
2001,6,29,13,30,0,107,950,1010,0.22,840,37,344,2.7,,,,,,
2001,6,29,14,30,0,103,934,918,0.22,840,37,340,2.9,,,,,,
2001,6,29,15,30,0,96,904,774,0.22,840,37,338,2.9,,,,,,
2001,6,29,16,30,-1,86,852,590,0.22,840,36,337,2.8,,,,,,
2001,6,29,17,30,-1,71,759,382,0.22,840,34,334,2.3,,,,,,
2001,6,29,18,30,0,49,572,172,0.22,840,31,326,1.5,,,,,,
2001,6,29,19,30,1,12,0,12,0.22,840,28,314,1.2,,,,,,
2001,6,29,20,30,0,0,0,0,0.22,840,26,304,1.3,,,,,,
2001,6,29,21,30,0,0,0,0,0.22,840,24,301,1.3,,,,,,
2001,6,29,22,30,0,0,0,0,0.22,840,23,306,1.2,,,,,,
2001,6,29,23,30,0,0,0,0,0.22,840,22,315,1,,,,,,
2001,6,30,0,30,0,0,0,0,0.22,840,21,323,0.9,,,,,,
2001,6,30,1,30,0,0,0,0,0.22,840,21,327,0.7,,,,,,
2001,6,30,2,30,1,0,0,0,0.22,840,21,331,0.5,,,,,,
2001,6,30,3,30,1,0,0,0,0.22,840,20,338,0.2,,,,,,
2001,6,30,4,30,1,0,0,0,0.22,840,20,2,0.2,,,,,,
2001,6,30,5,30,2,17,124,22,0.22,840,22,186,0.7,,,,,,
2001,6,30,6,30,2,62,529,188,0.22,850,24,201,1.1,,,,,,
2001,6,30,7,30,1,184,131,240,0.22,850,28,214,1.4,,,,,,
2001,6,30,8,30,0,101,821,603,0.22,850,32,163,1.5,,,,,,
2001,6,30,9,30,0,369,213,533,0.22,850,35,139,1.2,,,,,,
2001,6,30,10,30,0,457,169,607,0.22,850,36,93,1.4,,,,,,
2001,6,30,11,30,1,422,531,930,0.22,840,37,59,1.9,,,,,,
2001,6,30,12,30,2,464,492,946,0.22,840,38,46,2.3,,,,,,
2001,6,30,13,30,2,130,907,992,0.22,840,38,39,2.4,,,,,,
2001,6,30,14,30,3,126,882,896,0.22,840,38,34,2.3,,,,,,
2001,6,30,15,30,3,122,834,748,0.22,840,37,32,2.2,,,,,,
2001,6,30,16,30,4,233,34,254,0.22,840,36,29,2.1,,,,,,
2001,6,30,17,30,-2,70,775,388,0.24,840,31,246,4.6,,,,,,
2001,6,30,18,30,-3,49,588,175,0.24,840,27,245,2.9,,,,,,
2001,6,30,19,30,-2,9,110,12,0.24,840,24,238,2,,,,,,
2001,6,30,20,30,-2,0,0,0,0.24,840,22,235,2.2,,,,,,
2001,6,30,21,30,-1,0,0,0,0.24,840,20,238,2.3,,,,,,
2001,6,30,22,30,-1,0,0,0,0.24,840,19,242,2.1,,,,,,
2001,6,30,23,30,-1,0,0,0,0.24,840,18,247,1.9,,,,,,
2011,7,1,0,30,-2,0,0,0,0.24,840,17,252,1.7,,,,,,
2011,7,1,1,30,-2,0,0,0,0.24,840,17,257,1.5,,,,,,
2011,7,1,2,30,-2,0,0,0,0.24,840,16,264,1.2,,,,,,
2011,7,1,3,30,-2,0,0,0,0.24,840,16,275,0.9,,,,,,
2011,7,1,4,30,-3,0,0,0,0.24,840,16,292,0.6,,,,,,
2011,7,1,5,30,-3,15,205,24,0.24,840,17,318,0.4,,,,,,
2011,7,1,6,30,-2,51,637,202,0.24,840,20,75,0.8,,,,,,
2011,7,1,7,30,-3,71,808,420,0.24,840,24,109,1.9,,,,,,
2011,7,1,8,30,-5,85,895,632,0.24,840,28,105,2.5,,,,,,
2011,7,1,9,30,-5,94,945,818,0.24,840,31,111,2.3,,,,,,
2011,7,1,10,30,-6,101,974,961,0.24,840,32,125,1.8,,,,,,
2011,7,1,11,30,-7,103,991,1051,0.24,840,34,142,1.2,,,,,,
2011,7,1,12,30,-7,104,996,1078,0.24,840,35,160,0.6,,,,,,
2011,7,1,13,30,-7,101,990,1042,0.24,840,36,207,0.4,,,,,,
2011,7,1,14,30,-7,90,985,949,0.24,840,36,306,0.7,,,,,,
2011,7,1,15,30,-7,83,954,800,0.24,840,36,330,1,,,,,,
2011,7,1,16,30,-8,75,902,610,0.24,840,35,337,1.3,,,,,,
2011,7,1,17,30,-8,63,812,395,0.24,840,34,342,1.2,,,,,,
2011,7,1,18,30,-4,44,631,179,0.24,840,30,349,1,,,,,,
2011,7,1,19,30,-4,9,153,12,0.24,840,27,351,1,,,,,,
2011,7,1,20,30,-5,0,0,0,0.24,840,26,343,0.9,,,,,,
2011,7,1,21,30,-5,0,0,0,0.24,840,25,319,0.8,,,,,,
2011,7,1,22,30,-6,0,0,0,0.24,840,24,292,0.9,,,,,,
2011,7,1,23,30,-5,0,0,0,0.24,840,23,284,0.8,,,,,,
2011,7,2,0,30,-5,0,0,0,0.24,840,22,281,0.6,,,,,,
2011,7,2,1,30,-5,0,0,0,0.24,840,22,254,0.5,,,,,,
2011,7,2,2,30,-5,0,0,0,0.24,840,21,234,0.7,,,,,,
2011,7,2,3,30,-4,0,0,0,0.24,840,20,238,0.8,,,,,,
2011,7,2,4,30,-4,0,0,0,0.24,840,20,238,0.9,,,,,,
2011,7,2,5,30,-2,15,186,22,0.24,840,21,228,1.2,,,,,,
2011,7,2,6,30,0,53,596,193,0.24,840,25,209,1.8,,,,,,
2011,7,2,7,30,0,75,762,403,0.24,840,29,207,2.5,,,,,,
2011,7,2,8,30,3,91,847,608,0.24,840,32,206,2.5,,,,,,
2011,7,2,9,30,3,102,893,786,0.24,840,35,203,1.9,,,,,,
2011,7,2,10,30,3,111,919,922,0.24,840,36,184,1.5,,,,,,
2011,7,2,11,30,3,118,928,1005,0.24,840,37,162,1.5,,,,,,
2011,7,2,12,30,3,125,922,1027,0.24,840,38,150,1.4,,,,,,
2011,7,2,13,30,4,129,904,988,0.24,840,39,148,1.3,,,,,,
2011,7,2,14,30,4,145,848,884,0.24,840,38,149,1.6,,,,,,
2011,7,2,15,30,5,140,795,736,0.24,840,37,156,2.5,,,,,,
2011,7,2,16,30,6,131,708,550,0.24,840,34,168,3.9,,,,,,
2011,7,2,17,30,8,110,576,346,0.24,840,31,182,5.8,,,,,,
2011,7,2,18,30,10,61,392,145,0.24,840,27,195,7.3,,,,,,
2011,7,2,19,30,12,8,26,9,0.24,840,24,202,7.1,,,,,,
2011,7,2,20,30,13,0,0,0,0.24,840,23,203,5.6,,,,,,
2011,7,2,21,30,12,0,0,0,0.24,850,23,200,4.1,,,,,,
2011,7,2,22,30,12,0,0,0,0.24,840,23,200,2.7,,,,,,
2011,7,2,23,30,11,0,0,0,0.24,840,23,204,1.4,,,,,,
2011,7,3,0,30,11,0,0,0,0.24,840,22,197,0.8,,,,,,
2011,7,3,1,30,11,0,0,0,0.24,840,21,160,1,,,,,,
2011,7,3,2,30,11,0,0,0,0.24,840,20,152,1.4,,,,,,
2011,7,3,3,30,11,0,0,0,0.24,840,20,161,2,,,,,,
2011,7,3,4,30,11,0,0,0,0.24,840,20,173,2.4,,,,,,
2011,7,3,5,30,11,19,0,19,0.24,850,22,183,2.7,,,,,,
2011,7,3,6,30,10,61,497,177,0.24,850,24,191,3.2,,,,,,
2011,7,3,7,30,10,86,689,382,0.24,850,28,205,3.3,,,,,,
2011,7,3,8,30,9,101,795,586,0.24,850,31,204,2.8,,,,,,
2011,7,3,9,30,8,113,854,766,0.24,840,33,184,2.4,,,,,,
2011,7,3,10,30,7,124,884,904,0.24,840,35,158,2.5,,,,,,
2011,7,3,11,30,7,136,892,988,0.24,840,36,149,2.7,,,,,,
2011,7,3,12,30,7,143,890,1014,0.24,840,37,148,2.7,,,,,,
2011,7,3,13,30,6,456,339,778,0.24,840,37,150,2.9,,,,,,
2011,7,3,14,30,6,121,2,124,0.24,840,36,151,3.7,,,,,,
2011,7,3,15,30,6,119,1,120,0.24,840,35,156,4.6,,,,,,
2011,7,3,16,30,7,270,109,335,0.24,840,33,163,5,,,,,,
2011,7,3,17,30,8,8,0,8,0.24,840,31,172,4.4,,,,,,
2011,7,3,18,30,8,7,0,7,0.24,840,29,182,2.7,,,,,,
2011,7,3,19,30,9,0,0,0,0.24,840,27,195,0.9,,,,,,
2011,7,3,20,30,10,0,0,0,0.24,840,25,113,0.4,,,,,,
2011,7,3,21,30,11,0,0,0,0.24,840,24,47,0.7,,,,,,
2011,7,3,22,30,11,0,0,0,0.24,840,23,39,0.6,,,,,,
2011,7,3,23,30,12,0,0,0,0.24,840,22,10,0.3,,,,,,
2011,7,4,0,30,13,0,0,0,0.24,840,21,328,0.3,,,,,,
2011,7,4,1,30,12,0,0,0,0.24,840,20,307,0.5,,,,,,
2011,7,4,2,30,12,0,0,0,0.24,840,20,326,0.6,,,,,,
2011,7,4,3,30,13,0,0,0,0.24,840,19,355,0.7,,,,,,
2011,7,4,4,30,13,0,0,0,0.24,840,19,17,0.8,,,,,,
2011,7,4,5,30,13,10,0,10,0.24,840,19,34,1.1,,,,,,
2011,7,4,6,30,13,87,95,109,0.24,850,22,54,1.8,,,,,,
2011,7,4,7,30,12,108,607,368,0.24,850,25,64,2.1,,,,,,
2011,7,4,8,30,11,126,731,571,0.24,850,28,87,2.1,,,,,,
2011,7,4,9,30,10,135,810,753,0.24,850,30,103,2.2,,,,,,
2011,7,4,10,30,9,139,857,894,0.24,840,32,110,2.3,,,,,,
2011,7,4,11,30,9,125,905,989,0.24,840,33,114,2.3,,,,,,
2011,7,4,12,30,8,124,915,1018,0.24,840,34,118,2.2,,,,,,
2011,7,4,13,30,8,122,909,986,0.24,840,35,123,2,,,,,,
2011,7,4,14,30,8,112,901,898,0.24,840,35,134,1.8,,,,,,
2011,7,4,15,30,7,347,315,584,0.24,840,34,155,1.9,,,,,,
2011,7,4,16,30,6,134,1,135,0.24,840,33,182,2.2,,,,,,
2011,7,4,17,30,6,170,91,207,0.24,840,32,204,2.4,,,,,,
2011,7,4,18,30,7,70,290,132,0.24,840,29,221,2.2,,,,,,
2011,7,4,19,30,10,9,0,9,0.24,840,26,235,2.4,,,,,,
2011,7,4,20,30,10,0,0,0,0.24,840,25,242,3,,,,,,
2011,7,4,21,30,11,0,0,0,0.24,840,24,248,3.5,,,,,,
2011,7,4,22,30,12,0,0,0,0.24,840,23,252,3.5,,,,,,
2011,7,4,23,30,12,0,0,0,0.24,840,22,255,3.2,,,,,,
2011,7,5,0,30,12,0,0,0,0.24,840,21,259,2.7,,,,,,
2011,7,5,1,30,13,0,0,0,0.24,840,21,263,2.2,,,,,,
2011,7,5,2,30,13,0,0,0,0.24,840,21,265,1.8,,,,,,
2011,7,5,3,30,13,0,0,0,0.24,840,20,263,1.4,,,,,,
2011,7,5,4,30,13,0,0,0,0.24,850,20,256,1.2,,,,,,
2011,7,5,5,30,13,5,0,5,0.24,850,21,250,1.7,,,,,,
2011,7,5,6,30,13,66,0,66,0.24,850,23,248,1.8,,,,,,
2011,7,5,7,30,12,172,256,282,0.24,850,26,266,1.1,,,,,,
2011,7,5,8,30,11,130,719,567,0.24,850,29,334,0.9,,,,,,
2011,7,5,9,30,11,139,800,749,0.24,850,31,23,1.1,,,,,,
2011,7,5,10,30,11,144,845,889,0.24,850,32,46,1.2,,,,,,
2011,7,5,11,30,11,156,858,975,0.24,840,33,54,1.1,,,,,,
2011,7,5,12,30,11,162,859,1002,0.24,840,34,48,0.9,,,,,,
2011,7,5,13,30,10,166,844,967,0.24,840,35,30,0.8,,,,,,
2011,7,5,14,30,10,168,808,873,0.24,840,35,6,0.9,,,,,,
2011,7,5,15,30,9,160,758,728,0.24,840,34,352,1.4,,,,,,
2011,7,5,16,30,9,185,549,510,0.24,840,33,1,2.3,,,,,,
2011,7,5,17,30,9,103,0,103,0.24,840,32,15,3.2,,,,,,
2011,7,5,18,30,10,77,184,116,0.24,840,29,22,3.6,,,,,,
2011,7,5,19,30,13,6,0,6,0.24,840,27,23,3.2,,,,,,
2011,7,5,20,30,14,0,0,0,0.24,840,25,19,2.3,,,,,,
2011,7,5,21,30,15,0,0,0,0.24,850,24,354,1.8,,,,,,
2011,7,5,22,30,15,0,0,0,0.24,850,23,311,2,,,,,,
2011,7,5,23,30,15,0,0,0,0.24,850,22,309,2.2,,,,,,
2011,7,6,0,30,15,0,0,0,0.24,850,21,322,2,,,,,,
2011,7,6,1,30,15,0,0,0,0.24,850,21,337,1.5,,,,,,
2011,7,6,2,30,16,0,0,0,0.24,850,20,356,1,,,,,,
2011,7,6,3,30,16,0,0,0,0.24,850,20,18,0.6,,,,,,
2011,7,6,4,30,16,0,0,0,0.24,850,20,44,0.5,,,,,,
2011,7,6,5,30,16,15,0,15,0.24,850,20,80,1,,,,,,
2011,7,6,6,30,15,70,422,167,0.24,850,22,104,1.6,,,,,,
2011,7,6,7,30,15,103,624,368,0.24,850,24,123,1.8,,,,,,
2011,7,6,8,30,14,124,736,570,0.24,850,27,141,1.9,,,,,,
2011,7,6,9,30,12,140,800,749,0.24,850,30,161,1.9,,,,,,
2011,7,6,10,30,11,150,838,888,0.24,850,33,168,1.6,,,,,,
2011,7,6,11,30,10,128,900,986,0.24,850,34,168,1.2,,,,,,
2011,7,6,12,30,9,136,897,1012,0.24,840,35,164,0.8,,,,,,
2011,7,6,13,30,9,476,419,874,0.24,840,35,168,0.6,,,,,,
2011,7,6,14,30,8,211,743,858,0.24,840,35,219,0.9,,,,,,
2011,7,6,15,30,8,216,657,709,0.24,840,34,244,1.6,,,,,,
2011,7,6,16,30,9,201,546,525,0.24,840,32,249,2.4,,,,,,
2011,7,6,17,30,9,159,409,327,0.24,840,31,248,3.1,,,,,,
2011,7,6,18,30,10,88,237,139,0.24,840,29,246,3.7,,,,,,
2011,7,6,19,30,11,6,0,6,0.24,840,27,242,4,,,,,,
2011,7,6,20,30,12,0,0,0,0.24,850,25,241,4,,,,,,
2011,7,6,21,30,13,0,0,0,0.24,850,24,241,3.5,,,,,,
2011,7,6,22,30,13,0,0,0,0.24,850,24,234,2.9,,,,,,
2011,7,6,23,30,14,0,0,0,0.24,850,23,226,2.4,,,,,,
2011,7,7,0,30,14,0,0,0,0.24,850,23,226,1.9,,,,,,
2011,7,7,1,30,14,0,0,0,0.24,850,22,232,1.2,,,,,,
2011,7,7,2,30,14,0,0,0,0.24,850,22,246,0.5,,,,,,
2011,7,7,3,30,14,0,0,0,0.24,850,21,356,0.6,,,,,,
2011,7,7,4,30,14,0,0,0,0.24,850,21,67,1.3,,,,,,
2011,7,7,5,30,15,11,23,11,0.24,850,21,79,1.9,,,,,,
2011,7,7,6,30,15,82,334,158,0.24,850,23,87,2,,,,,,
2011,7,7,7,30,14,116,573,358,0.24,850,25,99,1.5,,,,,,
2011,7,7,8,30,13,129,718,564,0.24,850,28,102,1,,,,,,
2011,7,7,9,30,13,136,803,747,0.24,850,30,96,0.8,,,,,,
2011,7,7,10,30,12,141,852,890,0.24,840,32,92,0.6,,,,,,
2011,7,7,11,30,11,133,892,983,0.24,840,33,87,0.3,,,,,,
2011,7,7,12,30,10,136,896,1011,0.24,840,34,72,0.3,,,,,,
2011,7,7,13,30,9,473,431,882,0.24,840,35,267,1,,,,,,
2011,7,7,14,30,9,381,41,418,0.24,840,34,256,2.4,,,,,,
2011,7,7,15,30,9,290,497,663,0.24,840,33,258,3.9,,,,,,
2011,7,7,16,30,10,248,50,278,0.24,840,31,263,4.9,,,,,,
2011,7,7,17,30,11,132,6,135,0.24,840,29,270,4.8,,,,,,
2011,7,7,18,30,12,78,61,91,0.24,840,28,274,3.4,,,,,,
2011,7,7,19,30,13,0,0,0,0.24,840,26,273,1.5,,,,,,
2011,7,7,20,30,14,0,0,0,0.24,840,25,259,0.7,,,,,,
2011,7,7,21,30,13,0,0,0,0.24,840,24,144,0.8,,,,,,
2011,7,7,22,30,14,0,0,0,0.24,840,23,111,1.1,,,,,,
2011,7,7,23,30,13,0,0,0,0.24,840,22,115,1.1,,,,,,
2011,7,8,0,30,13,0,0,0,0.24,840,21,141,1,,,,,,
2011,7,8,1,30,13,0,0,0,0.24,840,21,170,1,,,,,,
2011,7,8,2,30,13,0,0,0,0.24,840,20,178,0.9,,,,,,
2011,7,8,3,30,13,0,0,0,0.24,840,20,173,0.9,,,,,,
2011,7,8,4,30,13,0,0,0,0.24,840,20,161,0.9,,,,,,
2011,7,8,5,30,13,12,71,14,0.24,840,21,149,1.4,,,,,,
2011,7,8,6,30,13,65,447,166,0.24,840,23,148,1.7,,,,,,
2011,7,8,7,30,12,102,617,363,0.24,840,26,150,1.5,,,,,,
2011,7,8,8,30,12,162,637,547,0.24,840,27,168,2,,,,,,
2011,7,8,9,30,12,169,736,728,0.24,840,28,177,2.7,,,,,,
2011,7,8,10,30,13,185,773,864,0.24,840,28,181,2.9,,,,,,
2011,7,8,11,30,13,113,0,114,0.24,840,28,189,2.5,,,,,,
2011,7,8,12,30,13,477,468,934,0.24,840,29,210,2.3,,,,,,
2011,7,8,13,30,12,136,884,975,0.24,840,30,242,2.5,,,,,,
2011,7,8,14,30,11,396,455,793,0.24,840,31,255,3,,,,,,
2011,7,8,15,30,11,345,320,586,0.24,840,30,258,3.4,,,,,,
2011,7,8,16,30,11,154,646,536,0.24,840,29,265,3.4,,,,,,
2011,7,8,17,30,11,128,467,319,0.24,840,28,274,2.7,,,,,,
2011,7,8,18,30,13,62,431,153,0.24,840,26,285,1.7,,,,,,
2011,7,8,19,30,15,0,0,0,0.24,840,24,297,1.2,,,,,,
2011,7,8,20,30,15,0,0,0,0.24,840,23,316,0.9,,,,,,
2011,7,8,21,30,15,0,0,0,0.24,840,23,348,0.8,,,,,,
2011,7,8,22,30,14,0,0,0,0.24,840,22,32,0.9,,,,,,
2011,7,8,23,30,14,0,0,0,0.24,840,21,74,1.2,,,,,,
2011,7,9,0,30,13,0,0,0,0.24,840,20,98,1.4,,,,,,
2011,7,9,1,30,12,0,0,0,0.24,840,19,114,1.2,,,,,,
2011,7,9,2,30,12,0,0,0,0.24,840,19,130,1.1,,,,,,
2011,7,9,3,30,12,0,0,0,0.24,840,18,146,0.9,,,,,,
2011,7,9,4,30,12,0,0,0,0.24,840,18,161,0.9,,,,,,
2011,7,9,5,30,12,12,94,15,0.24,840,19,169,1.2,,,,,,
2011,7,9,6,30,12,55,518,171,0.24,840,23,171,1.6,,,,,,
2011,7,9,7,30,12,78,707,376,0.24,840,26,171,1.8,,,,,,
2011,7,9,8,30,12,94,801,578,0.24,840,28,188,1.9,,,,,,
2011,7,9,9,30,12,108,853,755,0.24,840,30,200,1.9,,,,,,
2011,7,9,10,30,12,119,879,891,0.24,840,31,210,2.1,,,,,,
2011,7,9,11,30,12,142,871,971,0.24,840,31,218,2.3,,,,,,
2011,7,9,12,30,12,150,866,996,0.24,840,31,226,2.4,,,,,,
2011,7,9,13,30,12,152,853,961,0.24,840,31,235,2.5,,,,,,
2011,7,9,14,30,12,392,414,753,0.24,840,31,240,2.6,,,,,,
2011,7,9,15,30,12,78,0,78,0.24,840,31,247,2.6,,,,,,
2011,7,9,16,30,11,29,0,29,0.24,840,30,261,2.9,,,,,,
2011,7,9,17,30,11,18,0,18,0.24,840,29,274,2.5,,,,,,
2011,7,9,18,30,13,10,0,10,0.24,840,26,280,1.2,,,,,,
2011,7,9,19,30,15,0,0,0,0.24,840,25,282,0.5,,,,,,
2011,7,9,20,30,13,0,0,0,0.24,840,24,143,1.1,,,,,,
2011,7,9,21,30,14,0,0,0,0.24,840,22,129,2.5,,,,,,
2011,7,9,22,30,14,0,0,0,0.24,840,21,133,3.5,,,,,,
2011,7,9,23,30,13,0,0,0,0.24,840,20,139,3.8,,,,,,
2011,7,10,0,30,13,0,0,0,0.24,840,19,151,3.6,,,,,,
2011,7,10,1,30,13,0,0,0,0.24,840,18,165,2.9,,,,,,
2011,7,10,2,30,13,0,0,0,0.24,840,18,178,1.8,,,,,,
2011,7,10,3,30,13,0,0,0,0.24,840,17,193,0.8,,,,,,
2011,7,10,4,30,13,0,0,0,0.24,840,17,196,0.4,,,,,,
2011,7,10,5,30,13,11,0,11,0.24,840,18,102,0.7,,,,,,
2011,7,10,6,30,13,70,335,145,0.24,840,20,76,1.4,,,,,,
2011,7,10,7,30,13,114,0,114,0.24,840,23,78,1.7,,,,,,
2011,7,10,8,30,12,235,32,255,0.24,840,26,83,1.2,,,,,,
2011,7,10,9,30,12,236,15,248,0.24,840,28,104,0.8,,,,,,
2011,7,10,10,30,11,399,417,765,0.24,840,29,183,0.9,,,,,,
2011,7,10,11,30,11,279,17,296,0.24,840,30,224,1.5,,,,,,
2011,7,10,12,30,11,493,374,857,0.24,840,30,240,2.1,,,,,,
2011,7,10,13,30,11,469,388,837,0.24,840,30,254,2.6,,,,,,
2011,7,10,14,30,11,397,446,786,0.24,840,30,262,3,,,,,,
